"4","1969429943","Sat May 30 00:00:48 PDT 2009","NO_QUERY","roobies","i think i might take a nap, but first i need to get her out my room "
"4","1969429980","Sat May 30 00:00:48 PDT 2009","NO_QUERY","lopezwilfred","@PinkBerryGirl yeah it's already done last Thursday "
"4","1969429996","Sat May 30 00:00:49 PDT 2009","NO_QUERY","perrins","@skythomas yeah will send you some names I know one or two that are doing amazing stuff it's partly management fault as well next year "
"4","1969430032","Sat May 30 00:00:49 PDT 2009","NO_QUERY","xmiszmurderx","@officialTila The easy bake oven was pretty epic too  i cant remember the name of that one toy were you make your own gross science candy"
"4","1969430212","Sat May 30 00:00:51 PDT 2009","NO_QUERY","gab_iii","@Kettums don't even thank me, silly! it's nothing. "
"4","1969430234","Sat May 30 00:00:51 PDT 2009","NO_QUERY","teznic2007","Takin dog 4 a walk. Nic ad really bad day/nite due 2 infection. Tabs worked. She is now sleepin  "
"4","1969430243","Sat May 30 00:00:51 PDT 2009","NO_QUERY","jjayarzadon","@JaybeeBagunu shoot the weather's sick right now. "
"4","1969430265","Sat May 30 00:00:52 PDT 2009","NO_QUERY","HanaStephenson","@TeamDemi_Lovato i would sign the petition! "
"4","1969430270","Sat May 30 00:00:52 PDT 2009","NO_QUERY","sidneymohede","@dramaprincess haha it's actually 'Movie Day' in Oxygen.. But popcorn sounds better.. "
"4","1969430280","Sat May 30 00:00:52 PDT 2009","NO_QUERY","JRiley21","@Doc_aka_UNBorn I think they may have. Simply put, the Lakers showed up for 48 minutes. Nobody has a chance when we do that. "
"4","1969430363","Sat May 30 00:00:53 PDT 2009","NO_QUERY","fllygirl242","freshprince is over, its 3 am....my eyes are dippin from sleep...and im bored....that means its nappy time!!!! peace.love.butterflies!!! "
"4","1969430383","Sat May 30 00:00:53 PDT 2009","NO_QUERY","reginaisnumb","gnight twinions "
"4","1969430448","Sat May 30 00:00:54 PDT 2009","NO_QUERY","RawLa","#weekly_brew Vol.5 done. New Slum Village,Camp-Lo, M.O.P, Loslito + Chopsteak, Kandi Cole, Outkast, Marvin,MURS, and Blu. Stay tuuned "
"4","1969430451","Sat May 30 00:00:54 PDT 2009","NO_QUERY","effingcards","@DarthSatanus I'm totally addicted to effing!  http://effing.cc"
"4","1969437689","Sat May 30 00:02:12 PDT 2009","NO_QUERY","streetanchor","@HemalRadia thanks for the reco sir. "
"4","1969437717","Sat May 30 00:02:13 PDT 2009","NO_QUERY","enamoredsoul","@SuzanneReed aw,i'm sorry i took forever tonight.massaged my mom's feet after getting dressed.sowwy,i guess we'll do music night tomorrow "
"4","1969437719","Sat May 30 00:02:13 PDT 2009","NO_QUERY","twizzi16","@mhaemee Ok thank you "
"4","1969437879","Sat May 30 00:02:15 PDT 2009","NO_QUERY","annebmusic","is wondering why she is still awake ... probably because she's been catching up on some Mitchell Davis videos ... he is so hysterical "
"4","1969438029","Sat May 30 00:02:16 PDT 2009","NO_QUERY","razlan79","Touched down safely in HK  - http://tweet.sg"
"4","1969438040","Sat May 30 00:02:16 PDT 2009","NO_QUERY","Jeremy1018","@Aamyhaanson I know. "
"4","1969438093","Sat May 30 00:02:17 PDT 2009","NO_QUERY","EmmaZizza","Just mademy very 1stmortgage payment  I feel so grown up"
"4","1969438122","Sat May 30 00:02:17 PDT 2009","NO_QUERY","parisastone","if you're gonna quit you should quit like a winner. - i love josh pyke  he brings a smile to my brace face "
"4","1969438131","Sat May 30 00:02:17 PDT 2009","NO_QUERY","smileybelle","Jazmine said... Thanks for doing my hair.... I love u!! I said no problem... Good luck at ur t-ball game! "
"4","1969438155","Sat May 30 00:02:20 PDT 2009","NO_QUERY","plant_eater","just got back from a long day at work: a wedding! "
"4","1969438164","Sat May 30 00:02:18 PDT 2009","NO_QUERY","EyesMind","Love Hulu. Still trying to figure out mystery to the free, high quality, full length giving alien mothership "
"4","1969438176","Sat May 30 00:02:18 PDT 2009","NO_QUERY","OldManLink","was up way too late playing Majora's Mask last night, but still feels refreshed after sleeping for four hours  #fb"
"4","1969438184","Sat May 30 00:02:18 PDT 2009","NO_QUERY","stephunky065","There he is  nd i know."
"4","1969438191","Sat May 30 00:02:18 PDT 2009","NO_QUERY","PaoMiami","@KDGIRL_NKOTB was it expensive or cheap? if it was cheap....make it into a necklace... "
"4","1969438201","Sat May 30 00:02:21 PDT 2009","NO_QUERY","tophatdog","@FINALLEVEL I bet that MAC is faster than your first car, too! "
"4","1969438267","Sat May 30 00:02:19 PDT 2009","NO_QUERY","msproductions","@SunnyBuns no, not at all. I've enjoyed are intresting (to say the least) conversations.  #notastalker"
"4","1969438275","Sat May 30 00:02:19 PDT 2009","NO_QUERY","djreflex","Stopped by Mosun in Laguna.. Finna go to I Lounge in Irvine and get it crackin yo. I don't mind finishing a gig at 1130p  partytime!"
"4","1969438300","Sat May 30 00:02:19 PDT 2009","NO_QUERY","Spidersamm","@evAllTimeLow oioioioioioi whats your youtube... i wanna see some songsies "
"4","1969438331","Sat May 30 00:02:20 PDT 2009","NO_QUERY","izacmann","Twittering a tweet. "
"4","1969438357","Sat May 30 00:02:20 PDT 2009","NO_QUERY","No1PanicFan","@camillagodzilla  hey, just added u, i luv FOB/Panic! 2! Luv to talk... ~No1PanicFan~  "
"4","1969438390","Sat May 30 00:02:21 PDT 2009","NO_QUERY","ricafernandez","Currently enjoying Plurk. "
"4","1969438486","Sat May 30 00:02:22 PDT 2009","NO_QUERY","jackelz","@ekardmatt I could have told you that  in like october... before you wrecked my car... lol (jk)"
"4","1969438534","Sat May 30 00:02:22 PDT 2009","NO_QUERY","archie_angela","I'm going to see Up sometime soon "
"4","1969438566","Sat May 30 00:02:22 PDT 2009","NO_QUERY","GGGKeri","I'm going to take a 4 hour nap now. "
"4","1969438588","Sat May 30 00:02:23 PDT 2009","NO_QUERY","KrissyMae","Can't wait till Vegas!!!! B-day trip of a lifetime... Turning 27 &amp; my sissy's tuning 24 June 22!!! Mansion here we come "
"4","1969438590","Sat May 30 00:02:23 PDT 2009","NO_QUERY","xMyLifesAStoryx","@bradhawkins87 oh... i've never heard u call me that. "
"4","1969438639","Sat May 30 00:02:23 PDT 2009","NO_QUERY","missflipflop","@YoungQ glad you made it safely. enjoy your night "
"4","1969438672","Sat May 30 00:02:24 PDT 2009","NO_QUERY","jmbyers","@v_a_l_ i try not to  too bad we haven't met in person! I have a feeling we'd get along great "
"4","1969438707","Sat May 30 00:02:24 PDT 2009","NO_QUERY","thetrussell","Its 3 AM &amp; I Gotta Get To Sleep. Chillin At The Pool Tomorrow, Maybe Shooting A Skateboarding Promo. Gonna Chill With Some Chicks.  Peace."
"4","1969438815","Sat May 30 00:02:25 PDT 2009","NO_QUERY","oilyme","Why am I so lucky? "
"4","1969438849","Sat May 30 00:02:25 PDT 2009","NO_QUERY","billster49","is at home tomorrow gonnaa make orange julius and cookies for my cousin's high school graduation party  headin to bed now so cya..."
"4","1969438926","Sat May 30 00:02:26 PDT 2009","NO_QUERY","cookiemonster82","@MatBlackmore 72no,bat through the innings again "
"4","1969438929","Sat May 30 00:02:26 PDT 2009","NO_QUERY","snarkle","@tessthetraveler Dont despair! It's less than 60 days to Splendour! "
"4","1969438937","Sat May 30 00:02:26 PDT 2009","NO_QUERY","samischilly","Up in 3d "
